YR,MO,DA,DOY,MESFL,FLOW,EVAP,TRAN,IRVP,ISVP,SLVP,SNVP,PINT,PTRAN,PSLVP
2002,  7, 27, 208,  0.000,  5.512,  3.071,  2.081,  0.639,  0.000,  0.352,  0.000,  4.099,  2.081,  0.385
2002,  7, 28, 209,  0.000,  4.698,  3.908,  3.375,  0.000,  0.000,  0.533,  0.000,  6.523,  3.376,  0.571
2002,  7, 29, 210,  0.000,  3.771,  4.108,  3.552,  0.000,  0.000,  0.556,  0.000,  6.701,  3.553,  0.609
2002,  7, 30, 211,  0.000,  2.976,  3.704,  3.106,  0.028,  0.000,  0.570,  0.000,  7.352,  3.106,  0.639
2002,  7, 31, 212,  0.000,  2.375,  3.066,  2.562,  0.085,  0.000,  0.419,  0.000,  5.453,  2.562,  0.464
2002,  8,  1, 213,  0.000,  1.928,  1.356,  0.172,  1.068,  0.000,  0.116,  0.000,  1.905,  0.172,  0.169
2002,  8,  2, 214,  0.000,  1.608,  3.115,  2.664,  0.000,  0.000,  0.452,  0.000,  5.127,  2.664,  0.490
2002,  8,  3, 215,  0.000,  1.399,  2.312,  1.701,  0.255,  0.000,  0.356,  0.000,  4.308,  1.702,  0.397
2002,  8,  4, 216,  0.000,  1.365,  2.746,  2.248,  0.141,  0.000,  0.357,  0.000,  4.047,  2.248,  0.390
2002,  8,  5, 217,  0.000,  1.442,  1.285,  0.828,  0.283,  0.000,  0.174,  0.000,  2.012,  0.828,  0.196
2002,  8,  6, 218,  0.000,  1.475,  2.637,  2.255,  0.055,  0.000,  0.327,  0.000,  3.657,  2.256,  0.359
2002,  8,  7, 219,  0.000,  1.421,  1.417,  0.803,  0.416,  0.000,  0.198,  0.000,  2.555,  0.803,  0.233
2002,  8,  8, 220,  0.000,  1.322,  0.773,  0.162,  0.536,  0.000,  0.075,  0.000,  0.919,  0.162,  0.097
2002,  8,  9, 221,  0.000,  1.214,  2.699,  2.280,  0.046,  0.000,  0.372,  0.000,  4.903,  2.281,  0.407
2002,  8, 10, 222,  0.000,  1.113,  1.600,  0.560,  0.887,  0.000,  0.152,  0.000,  2.435,  0.560,  0.189
2002,  8, 11, 223,  0.000,  1.021,  1.281,  0.262,  0.895,  0.000,  0.124,  0.000,  1.535,  0.262,  0.160
2002,  8, 12, 224,  0.000,  0.944,  1.088,  0.510,  0.360,  0.000,  0.218,  0.000,  2.677,  0.511,  0.269
2002,  8, 13, 225,  0.000,  0.882,  1.939,  1.540,  0.000,  0.000,  0.399,  0.000,  5.013,  1.541,  0.465
2002,  8, 14, 226,  0.000,  0.845,  1.331,  1.104,  0.000,  0.000,  0.228,  0.000,  2.949,  1.104,  0.247
2002,  8, 15, 227,  0.000,  0.839,  2.750,  2.390,  0.000,  0.000,  0.360,  0.000,  4.492,  2.391,  0.398
2002,  8, 16, 228,  0.000,  0.845,  3.117,  2.720,  0.000,  0.000,  0.397,  0.000,  5.129,  2.721,  0.442
2002,  8, 17, 229,  0.000,  0.839,  2.883,  2.484,  0.000,  0.000,  0.400,  0.000,  5.210,  2.484,  0.464
2002,  8, 18, 230,  0.000,  0.810,  2.507,  2.108,  0.000,  0.000,  0.399,  0.000,  5.330,  2.109,  0.499
2002,  8, 19, 231,  0.000,  0.763,  3.233,  2.798,  0.000,  0.000,  0.435,  0.000,  5.942,  2.799,  0.512
2002,  8, 20, 232,  0.000,  0.705,  4.018,  1.954,  1.664,  0.000,  0.400,  0.000,  5.484,  1.952,  0.474
2002,  8, 21, 233,  0.000,  0.644,  2.128,  1.771,  0.028,  0.000,  0.328,  0.000,  4.256,  1.773,  0.375
2002,  8, 22, 234,  0.000,  0.586,  1.734,  1.501,  0.000,  0.000,  0.234,  0.000,  2.977,  1.501,  0.261
2002,  8, 23, 235,  0.000,  0.533,  1.360,  0.323,  0.915,  0.000,  0.121,  0.000,  1.569,  0.323,  0.156
2002,  8, 24, 236,  0.000,  0.487,  1.999,  1.627,  0.124,  0.000,  0.247,  0.000,  2.958,  1.628,  0.276
2002,  8, 25, 237,  0.000,  0.448,  1.543,  1.307, -0.000,  0.000,  0.236,  0.000,  2.970,  1.308,  0.274
2002,  8, 26, 238,  0.000,  0.417,  2.480,  2.109,  0.000,  0.000,  0.371,  0.000,  4.900,  2.110,  0.463
2002,  8, 27, 239,  0.000,  0.390,  2.699,  2.345,  0.000,  0.000,  0.353,  0.000,  4.798,  2.346,  0.414
2002,  8, 28, 240,  0.000,  0.367,  1.608,  1.363,  0.000,  0.000,  0.245,  0.000,  3.312,  1.363,  0.298
2002,  8, 29, 241,  0.000,  0.347,  1.918,  1.671,  0.000,  0.000,  0.247,  0.000,  3.248,  1.671,  0.294
2002,  8, 30, 242,  0.000,  0.328,  2.093,  1.842,  0.000,  0.000,  0.251,  0.000,  3.349,  1.842,  0.294
2002,  8, 31, 243,  0.000,  0.311,  1.778,  1.511,  0.000,  0.000,  0.267,  0.000,  3.899,  1.511,  0.359
2002,  9,  1, 244,  0.000,  0.294,  1.318,  1.118,  0.000,  0.000,  0.200,  0.000,  2.954,  1.118,  0.258
2002,  9,  2, 245,  0.000,  0.278,  2.173,  1.876,  0.000,  0.000,  0.297,  0.000,  4.604,  1.877,  0.406
2002,  9,  3, 246,  0.000,  0.262,  1.695,  1.414,  0.000,  0.000,  0.282,  0.000,  4.880,  1.414,  0.464
2002,  9,  4, 247,  0.000,  0.247,  1.370,  1.186,  0.000,  0.000,  0.184,  0.000,  2.599,  1.186,  0.252
2002,  9,  5, 248,  0.000,  0.232,  1.352,  1.185,  0.000,  0.000,  0.167,  0.000,  2.251,  1.185,  0.209
2002,  9,  6, 249,  0.000,  0.218,  1.576,  1.367,  0.000,  0.000,  0.208,  0.000,  3.137,  1.368,  0.278
2002,  9,  7, 250,  0.000,  0.205,  1.941,  1.693,  0.000,  0.000,  0.248,  0.000,  3.949,  1.694,  0.346
2002,  9,  8, 251,  0.000,  0.193,  2.270,  1.985,  0.000,  0.000,  0.285,  0.000,  4.633,  1.985,  0.377
2002,  9,  9, 252,  0.000,  0.181,  2.726,  2.320,  0.000,  0.000,  0.407,  0.000,  7.507,  2.321,  0.677
2002,  9, 10, 253,  0.000,  0.171,  0.449,  0.051,  0.365,  0.000,  0.033,  0.000,  0.626,  0.051,  0.059
2002,  9, 11, 254,  0.000,  0.160,  0.663,  0.116,  0.489,  0.000,  0.058,  0.000,  0.769,  0.116,  0.081
2002,  9, 12, 255,  0.000,  0.151,  1.881,  1.557,  0.034,  0.000,  0.290,  0.000,  4.025,  1.558,  0.375
2002,  9, 13, 256,  0.000,  0.143,  2.028,  1.776,  0.000,  0.000,  0.253,  0.000,  3.584,  1.777,  0.303
2002,  9, 14, 257,  0.000,  0.135,  0.601,  0.093,  0.460,  0.000,  0.048,  0.000,  0.789,  0.093,  0.082
2002,  9, 15, 258,  0.000,  0.127,  1.427,  1.166,  0.054,  0.000,  0.207,  0.000,  2.999,  1.167,  0.267
2002,  9, 16, 259,  0.000,  0.121,  1.259,  1.084,  0.000,  0.000,  0.175,  0.000,  2.509,  1.084,  0.227
2002,  9, 17, 260,  0.000,  0.116,  0.793,  0.121,  0.606,  0.000,  0.066,  0.000,  1.039,  0.121,  0.108
2002,  9, 18, 261,  0.000,  0.111,  0.575,  0.198,  0.317,  0.000,  0.061,  0.000,  0.931,  0.198,  0.084
2002,  9, 19, 262,  0.000,  0.108,  0.592,  0.494, -0.000,  0.000,  0.098,  0.000,  1.339,  0.494,  0.117
2002,  9, 20, 263,  0.000,  0.104,  0.726,  0.609,  0.000,  0.000,  0.117,  0.000,  1.606,  0.609,  0.139
2002,  9, 21, 264,  0.000,  0.102,  0.419,  0.315,  0.029,  0.000,  0.075,  0.000,  1.068,  0.315,  0.099
2002,  9, 22, 265,  0.000,  0.099,  0.997,  0.174,  0.731,  0.000,  0.092,  0.000,  1.253,  0.174,  0.132
2002,  9, 23, 266,  0.000,  0.097,  0.405,  0.000,  0.389,  0.000,  0.016,  0.000,  0.389,  0.000,  0.040
2002,  9, 24, 267,  0.000,  0.096,  1.274,  0.930,  0.098,  0.000,  0.246,  0.000,  3.616,  0.930,  0.350
2002,  9, 25, 268,  0.000,  0.094,  0.570,  0.082,  0.441,  0.000,  0.047,  0.000,  0.757,  0.082,  0.071
2002,  9, 26, 269,  0.000,  0.093,  0.295,  0.000,  0.278,  0.000,  0.017,  0.000,  0.278,  0.000,  0.031
2002,  9, 27, 270,  0.000,  0.092,  1.407,  0.602,  0.634,  0.000,  0.171,  0.000,  2.414,  0.602,  0.223
2002,  9, 28, 271,  0.000,  0.092,  0.476,  0.353,  0.030,  0.000,  0.093,  0.000,  1.218,  0.353,  0.109
2002,  9, 29, 272,  0.000,  0.093,  0.581,  0.481,  0.000,  0.000,  0.099,  0.000,  1.243,  0.482,  0.113
2002,  9, 30, 273,  0.000,  0.094,  1.245,  1.074,  0.000,  0.000,  0.171,  0.000,  2.365,  1.074,  0.207
2002, 10,  1, 274,  0.000,  0.098,  1.362,  1.157,  0.032,  0.000,  0.173,  0.000,  2.502,  1.157,  0.208
2002, 10,  2, 275,  0.000,  0.102,  0.947,  0.775,  0.032,  0.000,  0.140,  0.000,  2.019,  0.775,  0.169
2002, 10,  3, 276,  0.000,  0.109,  0.207,  0.032,  0.163,  0.000,  0.011,  0.000,  0.280,  0.032,  0.022
2002, 10,  4, 277,  0.000,  0.117,  0.928,  0.141,  0.696,  0.000,  0.090,  0.000,  1.296,  0.141,  0.132
2002, 10,  5, 278,  0.000,  0.337,  0.115,  0.017,  0.092,  0.000,  0.006,  0.000,  0.157,  0.017,  0.016
2002, 10,  6, 279,  0.000,  0.135,  0.526,  0.000,  0.501,  0.000,  0.025,  0.000,  0.501,  0.000,  0.054
2002, 10,  7, 280,  0.000,  2.700,  0.352,  0.000,  0.334,  0.000,  0.018,  0.000,  0.334,  0.000,  0.033
2002, 10,  8, 281,  0.000,  7.879,  0.789,  0.158,  0.628,  0.003,  0.000,  0.000,  1.285,  0.158,  0.133
2002, 10,  9, 282,  0.000,  6.398,  0.520,  0.328,  0.000,  0.000,  0.192,  0.000,  2.362,  0.328,  0.258
2002, 10, 10, 283,  0.000,  5.057,  0.582,  0.379,  0.000,  0.000,  0.203,  0.000,  2.535,  0.379,  0.274
2002, 10, 11, 284,  0.000,  4.061,  0.495,  0.285,  0.000,  0.000,  0.210,  0.000,  2.668,  0.285,  0.288
2002, 10, 12, 285,  0.000,  3.353,  0.171,  0.090,  0.065,  0.016,  0.000,  0.000,  1.400,  0.090,  0.159
2002, 10, 13, 286,  0.000,  2.838,  0.042,  0.004,  0.040,  0.000, -0.003,  0.000,  0.069,  0.004,  0.002
2002, 10, 14, 287,  0.000,  2.450,  0.380,  0.038,  0.303,  0.000,  0.039,  0.000,  0.489,  0.038,  0.067
2002, 10, 15, 288,  0.000,  2.170,  0.276,  0.000,  0.261,  0.000,  0.014,  0.000,  0.261,  0.000,  0.029
2002, 10, 16, 289,  0.000,  2.066,  0.799,  0.006,  0.739,  0.000,  0.055,  0.000,  0.772,  0.006,  0.099
2002, 10, 17, 290,  0.000,  2.261,  0.620,  0.140,  0.352,  0.000,  0.128,  0.000,  1.502,  0.140,  0.187
2002, 10, 18, 291,  0.000,  2.516,  0.404,  0.025,  0.341,  0.000,  0.038,  0.000,  0.584,  0.025,  0.069
2002, 10, 19, 292,  0.000,  2.670,  0.478,  0.036,  0.382,  0.000,  0.060,  0.000,  0.713,  0.036,  0.098
2002, 10, 20, 293,  0.000,  3.138,  0.416,  0.032,  0.339,  0.000,  0.045,  0.000,  0.580,  0.032,  0.070
2002, 10, 21, 294,  0.000,  3.701,  0.363,  0.000,  0.345,  0.000,  0.018,  0.000,  0.345,  0.000,  0.044
2002, 10, 22, 295,  0.000,  3.577,  0.355,  0.000,  0.331,  0.000,  0.024,  0.000,  0.331,  0.000,  0.045
2002, 10, 23, 296,  0.000,  3.483,  0.960,  0.000,  0.890,  0.000,  0.070,  0.000,  0.890,  0.000,  0.144
2002, 10, 24, 297,  0.000,  4.519,  0.509,  0.114,  0.227,  0.000,  0.168,  0.000,  1.831,  0.114,  0.233
2002, 10, 25, 298,  0.000,  5.312,  0.280,  0.022,  0.229,  0.000,  0.029,  0.000,  0.393,  0.022,  0.063
2002, 10, 26, 299,  0.000,  4.982,  1.623,  0.101,  1.277,  0.000,  0.245,  0.000,  2.860,  0.101,  0.414
2002, 10, 27, 300,  0.000,  5.550,  0.899,  0.033,  0.752,  0.000,  0.114,  0.000,  1.314,  0.033,  0.233
2002, 10, 28, 301,  0.000,  7.586,  0.790,  0.025,  0.669,  0.000,  0.096,  0.000,  1.147,  0.025,  0.189
2002, 10, 29, 302,  0.000,  9.019,  0.474,  0.037,  0.377,  0.000,  0.061,  0.000,  0.702,  0.037,  0.092
2002, 10, 30, 303,  0.000,  6.883,  0.268,  0.169,  0.000,  0.000,  0.100,  0.000,  0.858,  0.169,  0.125
2002, 10, 31, 304,  0.000,  5.369,  0.235,  0.111,  0.020,  0.000,  0.105,  0.000,  0.884,  0.111,  0.132
2002, 11,  1, 305,  0.000,  4.311,  0.193,  0.022,  0.153,  0.000,  0.018,  0.000,  0.262,  0.022,  0.035
2002, 11,  2, 306,  0.000,  3.655,  0.238,  0.000,  0.224,  0.000,  0.013,  0.000,  0.224,  0.000,  0.040
2002, 11,  3, 307,  0.000,  4.453,  0.140,  0.000,  0.140,  0.000, -0.000,  0.000,  0.140,  0.000,  0.018
2002, 11,  4, 308,  0.000,  8.294,  0.118,  0.000,  0.120,  0.000, -0.002,  0.000,  0.120,  0.000,  0.009
2002, 11,  5, 309,  0.000,  8.796,  0.271,  0.000,  0.263,  0.008,  0.000,  0.000,  0.271,  0.000,  0.057
2002, 11,  6, 310,  0.000,  6.971,  0.141,  0.000,  0.138,  0.000,  0.003,  0.000,  0.138,  0.000,  0.019
2002, 11,  7, 311,  0.000,  5.382,  0.007,  0.003,  0.023,  0.000, -0.019,  0.000,  0.032,  0.003, -0.014
2002, 11,  8, 312,  0.000,  9.568,  0.200,  0.000,  0.194,  0.000,  0.006,  0.000,  0.194,  0.000,  0.034
2002, 11,  9, 313,  0.000, 18.247,  0.523,  0.000,  0.485,  0.000,  0.038,  0.000,  0.485,  0.000,  0.102
2002, 11, 10, 314,  0.000, 10.231,  0.174,  0.002,  0.164,  0.000,  0.008,  0.000,  0.190,  0.002,  0.025
2002, 11, 11, 315,  0.000,  7.569,  0.368,  0.000,  0.330,  0.000,  0.038,  0.000,  0.330,  0.000,  0.085
2002, 11, 12, 316,  0.000,  6.984,  0.300,  0.000,  0.266,  0.000,  0.035,  0.000,  0.266,  0.000,  0.071
2002, 11, 13, 317,  0.000,  6.273,  0.567,  0.004,  0.511,  0.000,  0.052,  0.000,  0.578,  0.004,  0.110
2002, 11, 14, 318,  0.000,  5.391,  0.195,  0.000,  0.180,  0.000,  0.015,  0.000,  0.180,  0.000,  0.049
2002, 11, 15, 319,  0.000,  5.060, -0.145,  0.000,  0.000, -0.084, -0.061,  0.000, -0.084,  0.000, -0.067
2002, 11, 16, 320,  0.000,  4.538,  0.009,  0.000,  0.000,  0.032, -0.023,  0.000,  0.032,  0.000, -0.018
2002, 11, 17, 321,  0.000,  4.337,  0.097,  0.000,  0.050,  0.052, -0.005,  0.000,  0.102,  0.000,  0.021
2002, 11, 18, 322,  0.000,  5.895,  0.231,  0.000,  0.198,  0.000,  0.033,  0.000,  0.198,  0.000,  0.060
2002, 11, 19, 323,  0.000,  5.508,  0.121,  0.008,  0.096,  0.000,  0.016,  0.000,  0.207,  0.008,  0.040
2002, 11, 20, 324,  0.000,  4.511, -0.004,  0.005,  0.000,  0.000, -0.009,  0.000,  0.066,  0.005,  0.008
2002, 11, 21, 325,  0.000,  3.734,  0.104,  0.027,  0.000,  0.000,  0.077,  0.000,  0.470,  0.028,  0.129
2002, 11, 22, 326,  0.000,  3.160,  0.296,  0.012,  0.229,  0.000,  0.055,  0.000,  0.411,  0.012,  0.088
2002, 11, 23, 327,  0.000,  2.729, -0.013,  0.007, -0.000,  0.000, -0.020,  0.000,  0.041,  0.007, -0.007
2002, 11, 24, 328,  0.000,  2.414,  0.009,  0.011,  0.000,  0.000, -0.002,  0.000,  0.242,  0.011,  0.014
2002, 11, 25, 329,  0.000,  2.188,  0.057,  0.011,  0.000,  0.000,  0.046,  0.000,  0.507,  0.011,  0.095
2002, 11, 26, 330,  0.000,  2.005,  0.003,  0.006,  0.017,  0.000, -0.019,  0.000,  0.143,  0.006,  0.004
2002, 11, 27, 331,  0.000,  1.841,  0.082,  0.017,  0.000,  0.000,  0.065,  0.000,  0.589,  0.017,  0.156
2002, 11, 28, 332,  0.000,  1.694,  0.026,  0.016,  0.000,  0.000,  0.010,  0.000,  0.277,  0.016,  0.068
2002, 11, 29, 333,  0.000,  1.560, -0.077,  0.000,  0.000, -0.022, -0.055,  0.000, -0.022,  0.000, -0.054
2002, 11, 30, 334,  0.000,  1.447, -0.124,  0.000,  0.000, -0.044, -0.080,  0.000, -0.044,  0.000, -0.087
2002, 12,  1, 335,  0.000,  1.393,  0.080,  0.000,  0.009,  0.066,  0.005,  0.000,  0.075,  0.000,  0.041
2002, 12,  2, 336,  0.000,  1.601,  0.027,  0.000,  0.060,  0.000, -0.033,  0.000,  0.060,  0.000, -0.012
2002, 12,  3, 337,  0.000,  2.230,  0.093,  0.000,  0.111,  0.000, -0.018,  0.000,  0.111,  0.000,  0.012
2002, 12,  4, 338,  0.000,  2.760, -0.015,  0.000,  0.004,  0.000, -0.019,  0.000,  0.044,  0.000, -0.004
2002, 12,  5, 339,  0.000,  2.776, -0.010,  0.000,  0.000,  0.000, -0.010,  0.000,  0.071,  0.000,  0.040
2002, 12,  6, 340,  0.000,  2.570, -0.119,  0.000,  0.000, -0.062, -0.057,  0.000, -0.062,  0.000, -0.047
2002, 12,  7, 341,  0.000,  2.328, -0.143,  0.000,  0.000, -0.094, -0.049,  0.000, -0.094,  0.000, -0.033
2002, 12,  8, 342,  0.000,  2.102, -0.073,  0.000,  0.000, -0.037, -0.036,  0.000, -0.037,  0.000, -0.013
2002, 12,  9, 343,  0.000,  1.907, -0.214,  0.000,  0.000, -0.152, -0.062,  0.000, -0.152,  0.000, -0.083
2002, 12, 10, 344,  0.000,  1.740, -0.046,  0.000,  0.000, -0.011, -0.034,  0.000, -0.011,  0.000, -0.028
2002, 12, 11, 345,  0.000,  1.597,  0.070,  0.000,  0.000,  0.090, -0.020,  0.000,  0.090,  0.000,  0.012
2002, 12, 12, 346,  0.000,  1.474,  0.220,  0.000,  0.000,  0.214,  0.006,  0.000,  0.214,  0.000,  0.063
2002, 12, 13, 347,  0.000,  1.367, -0.081,  0.000,  0.000, -0.016, -0.065,  0.000, -0.016,  0.000, -0.069
2002, 12, 14, 348,  0.000,  1.274, -0.377,  0.000,  0.000, -0.174, -0.203,  0.000, -0.174,  0.000, -0.215
2002, 12, 15, 349,  0.000,  1.192, -0.186,  0.000,  0.000, -0.186,  0.000,  0.000, -0.186,  0.000, -0.224
2002, 12, 16, 350,  0.000,  1.119, -0.288,  0.000,  0.000, -0.147,  0.000, -0.141, -0.147,  0.000, -0.275
2002, 12, 17, 351,  0.000,  1.055, -0.158,  0.000, -0.000, -0.168,  0.000,  0.010, -0.168,  0.000, -0.310
2002, 12, 18, 352,  0.000,  1.001, -0.039,  0.000,  0.000, -0.088,  0.000,  0.049, -0.088,  0.000, -0.116
2002, 12, 19, 353,  0.000,  0.964, -0.115,  0.000,  0.000, -0.093,  0.000, -0.022, -0.093,  0.000, -0.122
2002, 12, 20, 354,  0.000,  0.949, -0.215,  0.000,  0.000, -0.202,  0.000, -0.013, -0.202,  0.000, -0.307
2002, 12, 21, 355,  0.000,  0.947, -0.224,  0.000,  0.000, -0.201,  0.000, -0.023, -0.201,  0.000, -0.320
2002, 12, 22, 356,  0.000,  0.948, -0.239,  0.000, -0.000, -0.190,  0.000, -0.049, -0.190,  0.000, -0.319
2002, 12, 23, 357,  0.000,  0.943, -0.153,  0.000,  0.000, -0.192,  0.000,  0.039, -0.192,  0.000, -0.322
2002, 12, 24, 358,  0.000,  0.936, -0.036,  0.000, -0.000, -0.057,  0.000,  0.021, -0.057,  0.000, -0.113
2002, 12, 25, 359,  0.000,  0.941, -0.057,  0.000,  0.000,  0.014,  0.000, -0.071,  0.014,  0.000, -0.044
2002, 12, 26, 360,  0.000,  0.975, -0.125,  0.000,  0.000,  0.014,  0.000, -0.139,  0.014,  0.000, -0.042
2002, 12, 27, 361,  0.000,  1.032, -0.274,  0.000,  0.000,  0.035,  0.000, -0.309,  0.035,  0.000, -0.071
2002, 12, 28, 362,  0.000,  1.193, -0.306,  0.000, -0.000, -0.027,  0.000, -0.279, -0.027,  0.000, -0.092
2002, 12, 29, 363,  0.000, 18.015, -0.268,  0.000, -0.000, -0.011, -0.066, -0.191, -0.011,  0.000, -0.063
2002, 12, 30, 364,  0.000, 27.424,  0.009,  0.000,  0.000,  0.009,  0.000,  0.000,  0.009,  0.000, -0.053
2002, 12, 31, 365,  0.000, 18.612,  0.123,  0.000, -0.000, -0.148,  0.000,  0.271, -0.148,  0.000, -0.123
2003,  1,  1,   1,  0.000, 10.117, -0.369,  0.000,  0.000, -0.181,  0.000, -0.188, -0.181,  0.000, -0.195
2003,  1,  2,   2,  0.000,  7.240, -0.476,  0.000, -0.000, -0.138,  0.000, -0.338, -0.138,  0.000, -0.285
2003,  1,  3,   3,  0.000, 22.605, -0.250,  0.000, -0.000, -0.102,  0.000, -0.148, -0.102,  0.000, -0.236
2003,  1,  4,   4,  0.000, 16.721, -0.086,  0.000, -0.000, -0.197,  0.000,  0.111, -0.197,  0.000, -0.272
2003,  1,  5,   5,  0.000,  9.851, -0.053,  0.000,  0.000, -0.041,  0.000, -0.012, -0.041,  0.000, -0.057
2003,  1,  6,   6,  0.000,  6.722, -0.144,  0.000,  0.000, -0.103,  0.000, -0.041, -0.103,  0.000, -0.107
2003,  1,  7,   7,  0.000,  5.119, -0.030,  0.000,  0.000, -0.022,  0.000, -0.009, -0.022,  0.000, -0.057
2003,  1,  8,   8,  0.000,  4.139,  0.054,  0.000, -0.000,  0.051,  0.000,  0.002,  0.051,  0.000, -0.009
2003,  1,  9,   9,  0.000,  3.473,  0.115,  0.000,  0.000,  0.111,  0.000,  0.003,  0.111,  0.000, -0.009
2003,  1, 10,  10,  0.000,  2.991, -0.023,  0.000,  0.000,  0.019,  0.000, -0.042,  0.019,  0.000, -0.077
2003,  1, 11,  11,  0.000,  2.627, -0.049,  0.000, -0.000, -0.043,  0.000, -0.005, -0.043,  0.000, -0.069
2003,  1, 12,  12,  0.000,  2.343, -0.160,  0.000, -0.000, -0.065,  0.000, -0.095, -0.065,  0.000, -0.090
2003,  1, 13,  13,  0.000,  2.112, -0.246,  0.000,  0.000, -0.007,  0.000, -0.239, -0.007,  0.000, -0.043
2003,  1, 14,  14,  0.000,  1.928, -0.329,  0.000, -0.000, -0.047,  0.000, -0.282, -0.047,  0.000, -0.105
2003,  1, 15,  15,  0.000,  1.818,  0.365,  0.000,  0.000,  0.410,  0.000, -0.044,  0.410,  0.000,  0.157
2003,  1, 16,  16,  0.000,  1.952, -0.103,  0.000,  0.000, -0.029,  0.000, -0.074, -0.029,  0.000, -0.086
2003,  1, 17,  17,  0.000,  2.554,  0.207,  0.000,  0.000,  0.167,  0.000,  0.039,  0.167,  0.000,  0.011
2003,  1, 18,  18,  0.000,  3.164,  0.043,  0.000,  0.000,  0.002,  0.000,  0.041,  0.002,  0.000, -0.065
2003,  1, 19,  19,  0.000,  3.220,  0.288,  0.000,  0.182,  0.060,  0.000,  0.046,  0.504,  0.000,  0.144
2003,  1, 20,  20,  0.000,  2.976,  0.085,  0.000,  0.225,  0.000,  0.000, -0.141,  0.452,  0.000,  0.147
2003,  1, 21,  21,  0.000,  2.719, -0.151,  0.000,  0.028,  0.000,  0.000, -0.180,  0.049,  0.000, -0.028
2003,  1, 22,  22,  0.000,  2.929,  0.075,  0.000,  0.175,  0.000,  0.014, -0.114,  0.175,  0.000,  0.080
2003,  1, 23,  23,  0.000,  4.528,  0.067,  0.000,  0.057,  0.010,  0.000,  0.000,  0.067,  0.000,  0.026
2003,  1, 24,  24,  0.000,  5.684, -0.093,  0.000,  0.000, -0.012, -0.081,  0.000, -0.012,  0.000, -0.087
2003,  1, 25,  25,  0.000,  6.201,  0.195,  0.000,  0.109,  0.087,  0.000,  0.000,  0.195,  0.000,  0.012
2003,  1, 26,  26,  0.000,  5.273, -0.094,  0.000,  0.012, -0.000, -0.040, -0.066,  0.012,  0.000, -0.023
2003,  1, 27,  27,  0.000,  4.426,  0.099,  0.000,  0.099,  0.000,  0.000,  0.000,  0.099,  0.000,  0.063
2003,  1, 28,  28,  0.000,  4.361,  0.158,  0.000,  0.152,  0.005,  0.000,  0.000,  0.158,  0.000,  0.191
2003,  1, 29,  29,  0.000,  6.353, -0.037,  0.000,  0.000, -0.037,  0.000,  0.000, -0.037,  0.000, -0.088
2003,  1, 30,  30,  0.000,  7.401,  0.148,  0.000, -0.000, -0.058,  0.000,  0.206, -0.058,  0.000, -0.049
2003,  1, 31,  31,  0.000,  6.350, -0.159,  0.000, -0.000, -0.141,  0.000, -0.018, -0.141,  0.000, -0.119
2003,  2,  1,  32,  0.000,  5.106, -0.016,  0.000,  0.000, -0.006,  0.000, -0.010, -0.006,  0.000, -0.038
2003,  2,  2,  33,  0.000,  4.177, -0.199,  0.000,  0.000,  0.001,  0.000, -0.200,  0.001,  0.000, -0.025
2003,  2,  3,  34,  0.000,  3.512, -0.120,  0.000,  0.000, -0.067,  0.000, -0.053, -0.067,  0.000, -0.114
2003,  2,  4,  35,  0.000,  3.026,  0.030,  0.000,  0.000, -0.042,  0.000,  0.073, -0.042,  0.000, -0.056
2003,  2,  5,  36,  0.000,  2.678, -0.023,  0.000, -0.000, -0.073,  0.000,  0.050, -0.073,  0.000, -0.108
2003,  2,  6,  37,  0.000,  2.420, -0.025,  0.000,  0.000, -0.018,  0.000, -0.007, -0.018,  0.000, -0.052
2003,  2,  7,  38,  0.000,  2.209, -0.037,  0.000,  0.000,  0.006,  0.000, -0.043,  0.006,  0.000, -0.037
